feature,chi2_stat,anova_f,mw_u,score
PREDICT_original_hf_mean,6.49448276302164,12.513039935433357,9.370616897021206e-05,41.666666666666664
PREDICT_original_tf_GLCMMS_dissimilarityd3.0A1.57std,8.39692596910337,12.20478540508675,0.0006953720473680575,41.0
PREDICT_original_tf_GLCMMS_dissimilarityd3.0A1.57mean,9.649352543619035,12.195381274834164,0.0009763002509206031,40.666666666666664
PREDICT_original_tf_GLCMMS_dissimilarityd3.0A0.0std,8.110858274273093,11.865925857735707,0.0004811029562817372,40.0
PREDICT_original_tf_GLCMMS_dissimilarityd3.0A0.0mean,8.128251499396466,12.586184136909633,0.0003627312340240293,36.333333333333336
PREDICT_original_tf_Gabor_mean_F0.2_A0.79,6.486417340639918,12.74961072557527,3.7754746777230096e-06,36.0
"PREDICT_original_vf_Frangi_edge_energy_SR(1.0, 10.0)_SS2.0",24.234539865887918,8.371652610034879,0.0006677936735403357,34.5
"PREDICT_original_vf_Frangi_full_energy_SR(1.0, 10.0)_SS2.0",24.234539865887918,8.371652610034879,0.0006677936735403357,34.5
PREDICT_original_sf_rad_dist_avg_2.5D,13.90547899118799,12.921349569831891,0.0010561677271996902,32.0
PREDICT_original_tf_GLCMMS_dissimilarityd3.0A0.79mean,8.541837004295326,13.424132640494992,0.00018385428696425965,30.666666666666668
PREDICT_original_tf_GLCMMS_homogeneityd3.0A2.36mean,13.533530230708756,12.610722260315594,0.000522564740739228,29.333333333333332
PREDICT_original_tf_GLCMMS_homogeneityd3.0A1.57std,14.4054771452198,12.971327493790517,0.0006745912890664407,28.666666666666668
"PREDICT_original_vf_Frangi_inner_energy_SR(1.0, 10.0)_SS2.0",28.3553538457737,7.619484792257277,6.396198350696203e-05,28.0
PREDICT_original_tf_Gabor_peak_F0.05_A2.36,7.630512003495044,17.982894651054206,6.37820332720656e-05,27.666666666666668
PREDICT_original_tf_Gabor_mean_F0.5_A0.79,7.577309842348949,22.41697450590115,5.259477396431893e-06,25.0
PREDICT_original_tf_GLCMMS_homogeneityd3.0A2.36std,13.557133110623814,13.56602643766397,0.0003060696830143001,24.666666666666668
PREDICT_original_tf_Gabor_kurtosis_F0.05_A2.36,18.505621269493417,11.925828216732572,0.0005731786281115181,23.666666666666668
PREDICT_original_tf_GLCMMS_homogeneityd3.0A1.57mean,14.929907458366067,14.01506848556413,0.000511897971094645,22.833333333333332
PREDICT_original_tf_GLCMMS_homogeneityd3.0A0.79std,15.097368412197355,14.604064062060457,0.00019855541007611353,18.666666666666668
PREDICT_original_tf_Gabor_kurtosis_F0.05_A0.0,27.04900934710188,12.79930641733212,0.000511897971094645,16.5
PREDICT_original_tf_GLCMMS_homogeneityd3.0A0.0std,16.197120942861417,15.18761145025111,0.00017984576707840853,15.666666666666666
PREDICT_original_tf_GLCMMS_homogeneityd3.0A0.0mean,15.737473682187435,17.187680154301102,3.936010011600206e-05,11.333333333333334
PREDICT_original_tf_GLCMMS_homogeneityd3.0A0.79mean,15.828305380221874,16.98592562944976,2.7712806097901613e-05,10.666666666666666
PREDICT_original_sf_area_avg_2.5D,20.555135863493444,15.033212426321166,6.321823481500257e-05,7.666666666666667
PREDICT_original_sf_area_std_2.5D,21.310505399781164,15.797470225871544,2.2220602862714303e-05,5.0
PREDICT_original_tf_LBP_min_R3_P12,,,1.0,
PREDICT_original_tf_LBP_max_R3_P12,,,1.0,
PREDICT_original_tf_LBP_peak_R3_P12,0.0,,1.0,
PREDICT_original_tf_LBP_peak_position_R3_P12,,,1.0,
PREDICT_original_tf_LBP_range_R3_P12,,,1.0,
PREDICT_original_tf_LBP_max_R8_P24,,,1.0,
PREDICT_original_tf_LBP_median_R8_P24,,,1.0,
PREDICT_original_tf_LBP_peak_R8_P24,,,1.0,
PREDICT_original_tf_LBP_peak_position_R8_P24,,,1.0,
PREDICT_original_tf_LBP_max_R15_P36,,,1.0,
PREDICT_original_tf_LBP_peak_R15_P36,,,1.0,
PREDICT_original_tf_LBP_peak_position_R15_P36,,,1.0,
PREDICT_original_phasef_phasecong_min_WL3_N5,,,1.0,
PREDICT_original_phasef_phasecong_peak_WL3_N5,,,1.0,
PREDICT_original_phasef_phasecong_peak_position_WL3_N5,,,1.0,
PREDICT_original_phasef_phasesym_min_WL3_N5,,,1.0,
PREDICT_original_phasef_phasesym_peak_WL3_N5,,,1.0,
PREDICT_original_phasef_phasesym_peak_position_WL3_N5,,,1.0,
