feature,mi_score
PREDICT_original_tf_LBP_max_R3_P12,0.0
PREDICT_original_tf_LBP_mean_R3_P12,0.0
PREDICT_original_tf_LBP_median_R3_P12,0.0
"PREDICT_original_vf_Frangi_inner_kurtosis_SR(1.0, 10.0)_SS2.0",0.0
PREDICT_original_tf_GLCMMS_homogeneityd3.0A0.79std,0.0
PREDICT_original_tf_GLCMMS_homogeneityd3.0A2.36std,0.0
PREDICT_original_tf_GLCMMS_ASMd3.0A0.0std,0.0
PREDICT_original_tf_GLCMMS_ASMd3.0A2.36mean,0.0
PREDICT_original_tf_GLCMMS_ASMd3.0A2.36std,0.0
PREDICT_original_tf_GLCM_homogeneityd1.0A0.0,0.0
PREDICT_original_tf_GLCM_homogeneityd1.0A0.79,0.0
"PREDICT_original_vf_Frangi_inner_std_SR(1.0, 10.0)_SS2.0",0.0
PREDICT_original_tf_GLCM_homogeneityd3.0A0.79,0.0
PREDICT_original_tf_GLCM_homogeneityd3.0A2.36,0.0
PREDICT_original_tf_GLCM_ASMd1.0A0.0,0.0
"PREDICT_original_vf_Frangi_edge_range_SR(1.0, 10.0)_SS2.0",0.0
PREDICT_original_tf_GLCM_ASMd3.0A0.79,0.0
PREDICT_original_tf_GLCM_ASMd3.0A1.57,0.0
PREDICT_original_tf_GLCM_ASMd3.0A2.36,0.0
PREDICT_original_tf_GLCM_energyd1.0A0.0,0.0
"PREDICT_original_vf_Frangi_edge_skewness_SR(1.0, 10.0)_SS2.0",0.0
PREDICT_original_tf_GLCM_energyd3.0A0.79,0.0
PREDICT_original_tf_LBP_peak_R3_P12,0.0
PREDICT_original_tf_LBP_range_R3_P12,0.0
PREDICT_original_tf_LBP_min_R8_P24,0.0
"PREDICT_original_vf_Frangi_edge_mean_SR(1.0, 10.0)_SS2.0",0.0
PREDICT_original_tf_LBP_std_R8_P24,0.0
PREDICT_original_tf_LBP_peak_R8_P24,0.0
PREDICT_original_tf_LBP_peak_position_R8_P24,0.0
"PREDICT_original_vf_Frangi_edge_max_SR(1.0, 10.0)_SS2.0",0.0
PREDICT_original_tf_Gabor_max_F0.2_A0.79,0.0
"PREDICT_original_vf_Frangi_full_range_SR(1.0, 10.0)_SS2.0",0.0
PREDICT_original_tf_Gabor_peak_position_F0.2_A0.79,0.0
PREDICT_original_tf_Gabor_range_F0.2_A0.79,0.0
PREDICT_original_tf_Gabor_quartile_range_F0.2_A0.79,0.0
PREDICT_original_tf_Gabor_min_F0.2_A1.57,0.0
PREDICT_original_tf_Gabor_median_F0.2_A1.57,0.0
PREDICT_original_tf_Gabor_std_F0.2_A1.57,0.0
"PREDICT_original_vf_Frangi_full_peak_SR(1.0, 10.0)_SS2.0",0.0
PREDICT_original_tf_Gabor_peak_F0.2_A1.57,0.0
PREDICT_original_tf_Gabor_min_F0.2_A2.36,0.0
PREDICT_original_tf_Gabor_std_F0.2_A2.36,0.0
PREDICT_original_tf_Gabor_skewness_F0.2_A2.36,0.0
"PREDICT_original_vf_Frangi_full_skewness_SR(1.0, 10.0)_SS2.0",0.0
PREDICT_original_tf_Gabor_peak_position_F0.2_A2.36,0.0
PREDICT_original_logf_median_sigma10,0.0
PREDICT_original_logf_mean_sigma10,0.0
PREDICT_original_logf_min_sigma10,0.0
PREDICT_original_tf_Gabor_skewness_F0.5_A0.0,0.0
PREDICT_original_tf_Gabor_peak_position_F0.5_A0.0,0.0
PREDICT_original_tf_Gabor_quartile_range_F0.5_A0.0,0.0
PREDICT_original_tf_Gabor_mean_F0.5_A0.79,0.0
PREDICT_original_tf_Gabor_median_F0.5_A0.79,0.0
PREDICT_original_tf_Gabor_skewness_F0.5_A0.79,0.0
PREDICT_original_tf_Gabor_kurtosis_F0.5_A0.79,0.0
PREDICT_original_logf_energy_sigma5,0.0
PREDICT_original_tf_Gabor_peak_position_F0.5_A0.79,0.0
PREDICT_original_tf_Gabor_energy_F0.5_A0.79,0.0
PREDICT_original_logf_range_sigma5,0.0
PREDICT_original_tf_Gabor_min_F0.5_A1.57,0.0
PREDICT_original_tf_Gabor_max_F0.5_A1.57,0.0
PREDICT_original_logf_peak_sigma5,0.0
PREDICT_original_tf_Gabor_std_F0.5_A1.57,0.0
PREDICT_original_phasef_phasesym_min_WL3_N5,0.0
PREDICT_original_tf_Gabor_kurtosis_F0.5_A1.57,0.0
PREDICT_original_phasef_phasecong_entropy_WL3_N5,0.0
PREDICT_original_tf_GLCMMS_contrastd1.0A0.79mean,0.0
PREDICT_original_tf_GLCMMS_contrastd3.0A0.0std,0.0
PREDICT_original_tf_GLCMMS_contrastd3.0A1.57mean,0.0
PREDICT_original_tf_GLCMMS_contrastd3.0A1.57std,0.0
PREDICT_original_tf_GLCMMS_dissimilarityd1.0A0.0mean,0.0
PREDICT_original_tf_GLCMMS_dissimilarityd1.0A0.79mean,0.0
PREDICT_original_phasef_phasecong_energy_WL3_N5,0.0
PREDICT_original_tf_GLCMMS_dissimilarityd1.0A1.57mean,0.0
PREDICT_original_phasef_phasecong_range_WL3_N5,0.0
PREDICT_original_phasef_phasecong_peak_WL3_N5,0.0
PREDICT_original_phasef_phasecong_max_WL3_N5,0.0
PREDICT_original_phasef_monogenic_quartile_range_WL3_N5,0.0
PREDICT_original_tf_GLCMMS_homogeneityd1.0A0.0mean,0.0
PREDICT_original_tf_GLCMMS_homogeneityd1.0A0.0std,0.0
PREDICT_original_hf_median,0.0
PREDICT_original_tf_GLCMMS_homogeneityd1.0A1.57std,0.0
PREDICT_original_tf_GLCMMS_homogeneityd1.0A2.36std,0.0
PREDICT_original_phasef_phasesym_quartile_range_WL3_N5,0.0
PREDICT_original_tf_GLCMMS_homogeneityd3.0A0.0std,0.0
PREDICT_original_tf_Gabor_peak_F0.5_A1.57,0.0
PREDICT_original_tf_Gabor_peak_position_F0.5_A1.57,0.0
PREDICT_original_tf_Gabor_range_F0.5_A1.57,0.0
PREDICT_original_sf_convexity_std_2.5D,0.0
PREDICT_original_tf_Gabor_mean_F0.5_A2.36,0.0
PREDICT_original_sf_cvar_std_2.5D,0.0
PREDICT_original_tf_Gabor_kurtosis_F0.5_A2.36,0.0
PREDICT_original_phasef_phasesym_peak_position_WL3_N5,0.0
PREDICT_original_sf_area_min_2.5D,0.0
"PREDICT_original_vf_Frangi_full_max_SR(1.0, 10.0)_SS2.0",0.0
"PREDICT_original_vf_Frangi_full_mean_SR(1.0, 10.0)_SS2.0",0.0
"PREDICT_original_vf_Frangi_full_median_SR(1.0, 10.0)_SS2.0",0.0
PREDICT_original_hf_quartile_range,0.0
PREDICT_original_logf_min_sigma1,0.0
PREDICT_original_logf_max_sigma1,0.0
PREDICT_original_logf_mean_sigma1,0.0
PREDICT_original_logf_std_sigma1,0.0
PREDICT_original_of_theta_y,0.0
PREDICT_original_phasef_monogenic_mean_WL3_N5,0.0
PREDICT_original_phasef_phasesym_entropy_WL3_N5,0.0
PREDICT_original_phasef_monogenic_skewness_WL3_N5,0.0
PREDICT_original_phasef_monogenic_kurtosis_WL3_N5,0.0
PREDICT_original_phasef_monogenic_peak_WL3_N5,0.0
PREDICT_original_phasef_monogenic_energy_WL3_N5,0.0
PREDICT_original_phasef_monogenic_range_WL3_N5,0.0
PREDICT_original_hf_mean,0.0
PREDICT_original_logf_kurtosis_sigma1,0.0
PREDICT_original_logf_peak_position_sigma1,0.0
PREDICT_original_logf_range_sigma1,0.0
PREDICT_original_logf_quartile_range_sigma1,0.0
PREDICT_original_sf_compactness_std_2.5D,0.0
PREDICT_original_logf_median_sigma5,0.0
PREDICT_original_phasef_monogenic_min_WL3_N5,0.0
PREDICT_original_hf_std,0.0
